TradeID,EntryTime,OptionType,Delta,ShortStrike,LongStrike,Width,Premium,ProfitTarget,ProfitDateTime,ProfitPrice,StopLossDateTime,StopLossTarget,StopLossPrice,IsWin,Outcome,ProfitLoss,ProfitLossAfterSlippage,CommissionFees,Slippage,LossMultiple,TradesToday
15753063,5/23/2023 11:15:00 AM,P,0.00,4170.00,4125.00,45.00,2.65,P100,,,5/23/2023 12:37:00 PM,1x,5.30,False,Stop Loss,-2.65,-2.85,3.30,0.20,1.1,0
15753383,5/23/2023 11:30:00 AM,P,0.00,4175.00,4130.00,45.00,2.90,P100,,,5/23/2023 12:35:00 PM,1x,5.80,False,Stop Loss,-2.90,-3.10,3.30,0.20,1.1,0
15753723,5/23/2023 11:45:00 AM,P,0.00,4175.00,4130.00,45.00,2.65,P100,,,5/23/2023 12:34:00 PM,1x,5.30,False,Stop Loss,-2.65,-2.85,3.30,0.20,1.1,0
15762399,5/23/2023 12:00:00 PM,C,0.00,4190.00,4235.00,45.00,2.95,P100,,,,1x,,True,Expiration,2.95,2.90,1.65,0.05,0,0
15762739,5/23/2023 12:15:00 PM,C,0.00,4185.00,4230.00,45.00,3.75,P100,,,,1x,,True,Expiration,3.75,3.70,1.65,0.05,0,0
15762999,5/23/2023 12:30:00 PM,C,0.00,4185.00,4230.00,45.00,3.05,P100,,,,1x,,True,Expiration,3.05,3.00,1.65,0.05,0,0
15763327,5/23/2023 12:45:00 PM,C,0.00,4175.00,4220.00,45.00,3.55,P100,,,,1x,,True,Expiration,3.55,3.50,1.65,0.05,0,0
15763579,5/23/2023 1:00:00 PM,C,0.00,4180.00,4235.00,55.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,0
15755667,5/23/2023 1:15:00 PM,P,0.00,4165.00,4120.00,45.00,2.80,P100,,,5/23/2023 1:28:00 PM,1x,5.60,False,Stop Loss,-2.80,-3.00,3.30,0.20,1.1,0
15764127,5/23/2023 1:30:00 PM,C,0.00,4170.00,4215.00,45.00,3.10,P100,,,,1x,,True,Expiration,3.10,3.05,1.65,0.05,0,0
15756331,5/23/2023 1:45:00 PM,P,0.00,4160.00,4115.00,45.00,3.35,P100,,,5/23/2023 2:18:00 PM,1x,6.70,False,Stop Loss,-3.35,-3.55,3.30,0.20,1.1,0
15764599,5/23/2023 2:00:00 PM,C,0.00,4165.00,4210.00,45.00,3.95,P100,,,,1x,,True,Expiration,3.95,3.90,1.65,0.05,0,0
15764783,5/23/2023 2:15:00 PM,C,0.00,4165.00,4210.00,45.00,2.55,P100,,,,1x,,True,Expiration,2.55,2.50,1.65,0.05,0,0
15765039,5/23/2023 2:30:00 PM,C,0.00,4155.00,4200.00,45.00,3.15,P100,,,,1x,,True,Expiration,3.15,3.10,1.65,0.05,0,0
15765243,5/23/2023 2:45:00 PM,C,0.00,4155.00,4200.00,45.00,2.60,P100,,,,1x,,True,Expiration,2.60,2.55,1.65,0.05,0,0
15757847,5/23/2023 3:00:00 PM,P,0.00,4150.00,4105.00,45.00,3.40,P100,,,5/23/2023 3:19:00 PM,1x,6.80,False,Stop Loss,-3.40,-3.60,3.30,0.20,1.1,0
15758119,5/23/2023 3:15:00 PM,P,0.00,4155.00,4110.00,45.00,3.85,P100,,,5/23/2023 3:18:00 PM,1x,7.70,False,Stop Loss,-3.85,-4.05,3.30,0.20,1.1,0
15758327,5/23/2023 3:30:00 PM,P,0.00,4155.00,4110.00,45.00,4.35,P100,,,5/23/2023 3:57:00 PM,1x,8.70,False,Stop Loss,-4.35,-4.55,3.30,0.20,1.0,0
15758531,5/23/2023 3:45:00 PM,P,0.00,4155.00,4110.00,45.00,2.75,P100,,,5/23/2023 3:53:00 PM,1x,5.50,False,Stop Loss,-2.75,-2.95,3.30,0.20,1.1,0
16414650,5/24/2023 9:33:00 AM,C,0.00,4150.00,4195.00,45.00,2.95,P100,,,,1x,,True,Expiration,2.95,2.90,1.65,0.05,0,26
16415094,5/24/2023 9:45:00 AM,C,0.00,4150.00,4195.00,45.00,2.45,P100,,,,1x,,True,Expiration,2.45,2.40,1.65,0.05,0,0
16415618,5/24/2023 10:00:00 AM,C,0.00,4140.00,4185.00,45.00,3.00,P100,,,,1x,,True,Expiration,3.00,2.95,1.65,0.05,0,0
16416098,5/24/2023 10:15:00 AM,C,0.00,4140.00,4185.00,45.00,2.65,P100,,,,1x,,True,Expiration,2.65,2.60,1.65,0.05,0,0
16416602,5/24/2023 10:30:00 AM,C,0.00,4135.00,4180.00,45.00,2.85,P100,,,,1x,,True,Expiration,2.85,2.80,1.65,0.05,0,0
16406454,5/24/2023 10:45:00 AM,P,0.00,4085.00,4040.00,45.00,2.40,P100,,,,1x,,True,Expiration,2.40,2.35,1.65,0.05,0,26
16417518,5/24/2023 11:00:00 AM,C,0.00,4135.00,4180.00,45.00,2.45,P100,,,,1x,,True,Expiration,2.45,2.40,1.65,0.05,0,0
16417986,5/24/2023 11:15:00 AM,C,0.00,4135.00,4180.00,45.00,2.30,P100,,,5/24/2023 11:27:00 AM,1x,4.60,False,Stop Loss,-2.30,-2.50,3.30,0.20,1.1,0
16408014,5/24/2023 11:30:00 AM,P,0.00,4090.00,4045.00,45.00,2.40,P100,,,,1x,,True,Expiration,2.40,2.35,1.65,0.05,0,0
16418902,5/24/2023 11:45:00 AM,C,0.00,4130.00,4175.00,45.00,3.00,P100,,,,1x,,True,Expiration,3.00,2.95,1.65,0.05,0,0
16419326,5/24/2023 12:00:00 PM,C,0.00,4130.00,4175.00,45.00,2.75,P100,,,5/24/2023 3:32:00 PM,1x,5.50,False,Stop Loss,-2.75,-2.95,3.30,0.20,1.1,0
16419730,5/24/2023 12:15:00 PM,C,0.00,4130.00,4175.00,45.00,2.85,P100,,,,1x,,True,Expiration,2.85,2.80,1.65,0.05,0,0
16420138,5/24/2023 12:30:00 PM,C,0.00,4125.00,4170.00,45.00,2.75,P100,,,5/24/2023 3:21:00 PM,1x,5.50,False,Stop Loss,-2.75,-2.95,3.30,0.20,1.1,0
16410290,5/24/2023 12:45:00 PM,P,0.00,4090.00,4045.00,45.00,2.90,P100,,,,1x,,True,Expiration,2.90,2.85,1.65,0.05,0,0
16410738,5/24/2023 1:00:00 PM,P,0.00,4090.00,4040.00,50.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,0
16421362,5/24/2023 1:15:00 PM,C,0.00,4120.00,4165.00,45.00,3.15,P100,,,5/24/2023 1:40:00 PM,1x,6.30,False,Stop Loss,-3.15,-3.35,3.30,0.20,1.1,0
16411470,5/24/2023 1:30:00 PM,P,0.00,4095.00,4050.00,45.00,3.15,P100,,,,1x,,True,Expiration,3.15,3.10,1.65,0.05,0,0
16411834,5/24/2023 1:45:00 PM,P,0.00,4105.00,4060.00,45.00,3.00,P100,,,,1x,,True,Expiration,3.00,2.95,1.65,0.05,0,0
16412278,5/24/2023 2:00:00 PM,P,0.00,4100.00,4055.00,45.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,0
16422766,5/24/2023 2:15:00 PM,C,0.00,4120.00,4165.00,45.00,3.30,P100,,,5/24/2023 3:20:00 PM,1x,6.60,False,Stop Loss,-3.30,-3.50,3.30,0.20,1.1,0
16423018,5/24/2023 2:30:00 PM,C,0.00,4115.00,4160.00,45.00,2.70,P100,,,5/24/2023 3:17:00 PM,1x,5.40,False,Stop Loss,-2.70,-2.90,3.30,0.20,1.1,0
16413306,5/24/2023 2:45:00 PM,P,0.00,4105.00,4060.00,45.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,0
16423486,5/24/2023 3:00:00 PM,C,0.00,4115.00,4160.00,45.00,2.30,P100,,,5/24/2023 3:17:00 PM,1x,4.60,False,Stop Loss,-2.30,-2.50,3.30,0.20,1.1,0
16413774,5/24/2023 3:15:00 PM,P,0.00,4115.00,4070.00,45.00,4.20,P100,,,,1x,,True,Expiration (ITM),3.86,3.66,3.30,0.20,0,0
16413970,5/24/2023 3:30:00 PM,P,0.00,4125.00,4080.00,45.00,4.05,P100,,,5/24/2023 3:45:00 PM,1x,8.10,False,Stop Loss,-4.05,-4.25,3.30,0.20,1.0,0
16424074,5/24/2023 3:45:00 PM,C,0.00,4120.00,4165.00,45.00,3.10,P100,,,,1x,,True,Expiration,3.10,3.05,1.65,0.05,0,0
16425278,5/25/2023 9:33:00 AM,P,0.00,4100.00,4055.00,45.00,2.45,P100,,,,1x,,True,Expiration,2.45,2.40,1.65,0.05,0,26
16425966,5/25/2023 9:45:00 AM,P,0.00,4105.00,4055.00,50.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,0
16426642,5/25/2023 10:00:00 AM,P,0.00,4105.00,4055.00,50.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,0
16437822,5/25/2023 10:15:00 AM,C,0.00,4155.00,4200.00,45.00,2.90,P100,,,5/25/2023 11:12:00 AM,1x,5.80,False,Stop Loss,-2.90,-3.10,3.30,0.20,1.1,26
16427794,5/25/2023 10:30:00 AM,P,0.00,4110.00,4065.00,45.00,2.40,P100,,,,1x,,True,Expiration,2.40,2.35,1.65,0.05,0,0
16428302,5/25/2023 10:45:00 AM,P,0.00,4120.00,4075.00,45.00,2.70,P100,,,,1x,,True,Expiration,2.70,2.65,1.65,0.05,0,0
16428854,5/25/2023 11:00:00 AM,P,0.00,4120.00,4075.00,45.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,0
16429346,5/25/2023 11:15:00 AM,P,0.00,4130.00,4080.00,50.00,2.30,P100,,,5/25/2023 11:27:00 AM,1x,4.60,False,Stop Loss,-2.30,-2.50,3.30,0.20,1.1,0
16439722,5/25/2023 11:30:00 AM,C,0.00,4155.00,4200.00,45.00,3.35,P100,,,5/25/2023 1:32:00 PM,1x,6.70,False,Stop Loss,-3.35,-3.55,3.30,0.20,1.1,0
16440038,5/25/2023 11:45:00 AM,C,0.00,4150.00,4195.00,45.00,2.35,P100,,,5/25/2023 12:12:00 PM,1x,4.70,False,Stop Loss,-2.35,-2.55,3.30,0.20,1.1,0
16440422,5/25/2023 12:00:00 PM,C,0.00,4150.00,4195.00,45.00,3.25,P100,,,5/25/2023 12:22:00 PM,1x,6.50,False,Stop Loss,-3.25,-3.45,3.30,0.20,1.1,0
16431230,5/25/2023 12:15:00 PM,P,0.00,4125.00,4070.00,55.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,0
16431638,5/25/2023 12:30:00 PM,P,0.00,4130.00,4085.00,45.00,2.70,P100,,,,1x,,True,Expiration,2.70,2.65,1.65,0.05,0,0
16432066,5/25/2023 12:45:00 PM,P,0.00,4130.00,4085.00,45.00,2.50,P100,,,,1x,,True,Expiration,2.50,2.45,1.65,0.05,0,0
16441674,5/25/2023 1:00:00 PM,C,0.00,4155.00,4200.00,45.00,2.50,P100,,,5/25/2023 1:26:00 PM,1x,5.00,False,Stop Loss,-2.50,-2.70,3.30,0.20,1.1,0
16432850,5/25/2023 1:15:00 PM,P,0.00,4130.00,4085.00,45.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,0
16433214,5/25/2023 1:30:00 PM,P,0.00,4140.00,4095.00,45.00,2.50,P100,,,,1x,,True,Expiration,2.50,2.45,1.65,0.05,0,0
16433570,5/25/2023 1:45:00 PM,P,0.00,4140.00,4095.00,45.00,2.50,P100,,,,1x,,True,Expiration,2.50,2.45,1.65,0.05,0,0
16433922,5/25/2023 2:00:00 PM,P,0.00,4145.00,4100.00,45.00,2.55,P100,,,5/25/2023 2:35:00 PM,1x,5.10,False,Stop Loss,-2.55,-2.75,3.30,0.20,1.1,0
16443058,5/25/2023 2:15:00 PM,C,0.00,4165.00,4210.00,45.00,2.75,P100,,,,1x,,True,Expiration,2.75,2.70,1.65,0.05,0,0
16434566,5/25/2023 2:30:00 PM,P,0.00,4150.00,4105.00,45.00,3.10,P100,,,5/25/2023 2:33:00 PM,1x,6.20,False,Stop Loss,-3.10,-3.30,3.30,0.20,1.1,0
16443574,5/25/2023 2:45:00 PM,C,0.00,4155.00,4200.00,45.00,2.70,P100,,,5/25/2023 3:13:00 PM,1x,5.40,False,Stop Loss,-2.70,-2.90,3.30,0.20,1.1,0
16443862,5/25/2023 3:00:00 PM,C,0.00,4150.00,4195.00,45.00,3.75,P100,,,5/25/2023 3:10:00 PM,1x,7.50,False,Stop Loss,-3.75,-3.95,3.30,0.20,1.1,0
16435526,5/25/2023 3:15:00 PM,P,0.00,4150.00,4105.00,45.00,2.65,P100,,,,1x,,True,Expiration,2.65,2.60,1.65,0.05,0,0
16435742,5/25/2023 3:30:00 PM,P,0.00,4160.00,4115.00,45.00,4.40,P100,,,5/25/2023 3:55:00 PM,1x,8.80,False,Stop Loss,-4.40,-4.60,3.30,0.20,1.0,0
16435954,5/25/2023 3:45:00 PM,P,0.00,4160.00,4115.00,45.00,3.00,P100,,,5/25/2023 3:50:00 PM,1x,6.00,False,Stop Loss,-3.00,-3.20,3.30,0.20,1.1,0
16445594,5/26/2023 9:33:00 AM,P,0.00,4130.00,4085.00,45.00,2.65,P100,,,,1x,,True,Expiration,2.65,2.60,1.65,0.05,0,26
16446186,5/26/2023 9:45:00 AM,P,0.00,4145.00,4100.00,45.00,2.55,P100,,,,1x,,True,Expiration,2.55,2.50,1.65,0.05,0,0
16446786,5/26/2023 10:00:00 AM,P,0.00,4145.00,4100.00,45.00,2.40,P100,,,,1x,,True,Expiration,2.40,2.35,1.65,0.05,0,0
16447378,5/26/2023 10:15:00 AM,P,0.00,4155.00,4105.00,50.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,0
16447934,5/26/2023 10:30:00 AM,P,0.00,4170.00,4115.00,55.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,0
16448554,5/26/2023 10:45:00 AM,P,0.00,4170.00,4115.00,55.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,0
16449158,5/26/2023 11:00:00 AM,P,0.00,4175.00,4130.00,45.00,2.35,P100,,,,1x,,True,Expiration,2.35,2.30,1.65,0.05,0,0
16459450,5/26/2023 11:15:00 AM,C,0.00,4210.00,4255.00,45.00,2.90,P100,,,,1x,,True,Expiration,2.90,2.85,1.65,0.05,0,26
16459834,5/26/2023 11:30:00 AM,C,0.00,4205.00,4250.00,45.00,3.05,P100,,,5/26/2023 12:31:00 PM,1x,6.10,False,Stop Loss,-3.05,-3.25,3.30,0.20,1.1,0
16450894,5/26/2023 11:45:00 AM,P,0.00,4180.00,4135.00,45.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,0
16460550,5/26/2023 12:00:00 PM,C,0.00,4205.00,4250.00,45.00,3.40,P100,,,5/26/2023 2:46:00 PM,1x,6.80,False,Stop Loss,-3.40,-3.60,3.30,0.20,1.1,0
16451858,5/26/2023 12:15:00 PM,P,0.00,4185.00,4140.00,45.00,2.50,P100,,,,1x,,True,Expiration,2.50,2.45,1.65,0.05,0,0
16452278,5/26/2023 12:30:00 PM,P,0.00,4190.00,4145.00,45.00,2.55,P100,,,,1x,,True,Expiration,2.55,2.50,1.65,0.05,0,0
16452670,5/26/2023 12:45:00 PM,P,0.00,4195.00,4150.00,45.00,3.20,P100,,,,1x,,True,Expiration,3.20,3.15,1.65,0.05,0,0
16461766,5/26/2023 1:00:00 PM,C,0.00,4210.00,4255.00,45.00,3.20,P100,,,,1x,,True,Expiration,3.20,3.15,1.65,0.05,0,0
16453418,5/26/2023 1:15:00 PM,P,0.00,4195.00,4150.00,45.00,3.05,P100,,,,1x,,True,Expiration,3.05,3.00,1.65,0.05,0,0
16462326,5/26/2023 1:30:00 PM,C,0.00,4210.00,4255.00,45.00,2.50,P100,,,5/26/2023 3:02:00 PM,1x,5.00,False,Stop Loss,-2.50,-2.70,3.30,0.20,1.1,0
16462646,5/26/2023 1:45:00 PM,C,0.00,4205.00,4250.00,45.00,2.90,P100,,,5/26/2023 2:38:00 PM,1x,5.80,False,Stop Loss,-2.90,-3.10,3.30,0.20,1.1,0
16454442,5/26/2023 2:00:00 PM,P,0.00,4195.00,4150.00,45.00,3.40,P100,,,,1x,,True,Expiration,3.40,3.35,1.65,0.05,0,0
16463210,5/26/2023 2:15:00 PM,C,0.00,4205.00,4250.00,45.00,2.85,P100,,,5/26/2023 2:38:00 PM,1x,5.70,False,Stop Loss,-2.85,-3.05,3.30,0.20,1.1,0
16455142,5/26/2023 2:30:00 PM,P,0.00,4195.00,4145.00,50.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,0
16455394,5/26/2023 2:45:00 PM,P,0.00,4200.00,4155.00,45.00,2.35,P100,,,,1x,,True,Expiration,2.35,2.30,1.65,0.05,0,0
16455606,5/26/2023 3:00:00 PM,P,0.00,4205.00,4160.00,45.00,3.30,P100,,,,1x,,True,Expiration,3.30,3.25,1.65,0.05,0,0
16455846,5/26/2023 3:15:00 PM,P,0.00,4210.00,4165.00,45.00,3.40,P100,,,,1x,,False,Expiration (ITM),-1.56,-1.76,3.30,0.20,0.5,0
16464382,5/26/2023 3:30:00 PM,C,0.00,4205.00,4250.00,45.00,4.05,P100,,,,1x,,True,Expiration (ITM),4.01,3.81,3.30,0.20,0,0
16456198,5/26/2023 3:45:00 PM,P,0.00,4210.00,4165.00,45.00,2.85,P100,,,5/26/2023 3:50:00 PM,1x,5.70,False,Stop Loss,-2.85,-3.05,3.30,0.20,1.1,0
16465718,5/30/2023 9:33:00 AM,P,0.00,4200.00,4155.00,45.00,2.45,P100,,,5/30/2023 10:01:00 AM,1x,4.90,False,Stop Loss,-2.45,-2.65,3.30,0.20,1.1,26
16466266,5/30/2023 9:45:00 AM,P,0.00,4195.00,4150.00,45.00,2.50,P100,,,5/30/2023 11:20:00 AM,1x,5.00,False,Stop Loss,-2.50,-2.70,3.30,0.20,1.1,0
16475766,5/30/2023 10:00:00 AM,C,0.00,4240.00,4285.00,45.00,2.40,P100,,,,1x,,True,Expiration,2.40,2.35,1.65,0.05,0,26
16476210,5/30/2023 10:15:00 AM,C,0.00,4235.00,4280.00,45.00,2.35,P100,,,,1x,,True,Expiration,2.35,2.30,1.65,0.05,0,0
16476658,5/30/2023 10:30:00 AM,C,0.00,4225.00,4270.00,45.00,3.05,P100,,,,1x,,True,Expiration,3.05,3.00,1.65,0.05,0,0
16477082,5/30/2023 10:45:00 AM,C,0.00,4225.00,4270.00,45.00,3.05,P100,,,,1x,,True,Expiration,3.05,3.00,1.65,0.05,0,0
16477454,5/30/2023 11:00:00 AM,C,0.00,4225.00,4270.00,45.00,2.65,P100,,,,1x,,True,Expiration,2.65,2.60,1.65,0.05,0,0
16477802,5/30/2023 11:15:00 AM,C,0.00,4225.00,4270.00,45.00,2.40,P100,,,,1x,,True,Expiration,2.40,2.35,1.65,0.05,0,0
16478154,5/30/2023 11:30:00 AM,C,0.00,4220.00,4265.00,45.00,3.25,P100,,,,1x,,True,Expiration,3.25,3.20,1.65,0.05,0,0
16469726,5/30/2023 11:45:00 AM,P,0.00,4195.00,4150.00,45.00,2.60,P100,,,5/30/2023 12:41:00 PM,1x,5.20,False,Stop Loss,-2.60,-2.80,3.30,0.20,1.1,0
16470078,5/30/2023 12:00:00 PM,P,0.00,4200.00,4155.00,45.00,3.00,P100,,,5/30/2023 12:40:00 PM,1x,6.00,False,Stop Loss,-3.00,-3.20,3.30,0.20,1.1,0
16479114,5/30/2023 12:15:00 PM,C,0.00,4220.00,4265.00,45.00,2.40,P100,,,,1x,,True,Expiration,2.40,2.35,1.65,0.05,0,0
16479438,5/30/2023 12:30:00 PM,C,0.00,4215.00,4260.00,45.00,3.00,P100,,,,1x,,True,Expiration,3.00,2.95,1.65,0.05,0,0
16479754,5/30/2023 12:45:00 PM,C,0.00,4210.00,4255.00,45.00,3.70,P100,,,,1x,,True,Expiration,3.70,3.65,1.65,0.05,0,0
16471506,5/30/2023 1:00:00 PM,P,0.00,4200.00,4155.00,45.00,3.20,P100,,,5/30/2023 1:28:00 PM,1x,6.40,False,Stop Loss,-3.20,-3.40,3.30,0.20,1.1,0
16480262,5/30/2023 1:15:00 PM,C,0.00,4215.00,4260.00,45.00,2.80,P100,,,,1x,,True,Expiration,2.80,2.75,1.65,0.05,0,0
16480534,5/30/2023 1:30:00 PM,C,0.00,4210.00,4255.00,45.00,2.55,P100,,,5/30/2023 2:40:00 PM,1x,5.10,False,Stop Loss,-2.55,-2.75,3.30,0.20,1.1,0
16480854,5/30/2023 1:45:00 PM,C,0.00,4205.00,4250.00,45.00,3.45,P100,,,5/30/2023 2:32:00 PM,1x,6.90,False,Stop Loss,-3.45,-3.65,3.30,0.20,1.1,0
16481126,5/30/2023 2:00:00 PM,C,0.00,4200.00,4245.00,45.00,3.55,P100,,,5/30/2023 2:24:00 PM,1x,7.10,False,Stop Loss,-3.55,-3.75,3.30,0.20,1.1,0
16473190,5/30/2023 2:15:00 PM,P,0.00,4190.00,4145.00,45.00,3.05,P100,,,,1x,,True,Expiration,3.05,3.00,1.65,0.05,0,0
16473490,5/30/2023 2:30:00 PM,P,0.00,4200.00,4155.00,45.00,2.70,P100,,,,1x,,True,Expiration,2.70,2.65,1.65,0.05,0,0
16473738,5/30/2023 2:45:00 PM,P,0.00,4210.00,4165.00,45.00,2.95,P100,,,5/30/2023 2:50:00 PM,1x,5.90,False,Stop Loss,-2.95,-3.15,3.30,0.20,1.1,0
16482010,5/30/2023 3:00:00 PM,C,0.00,4210.00,4255.00,45.00,2.65,P100,,,,1x,,True,Expiration,2.65,2.60,1.65,0.05,0,0
16482246,5/30/2023 3:15:00 PM,C,0.00,4205.00,4250.00,45.00,3.15,P100,,,,1x,,True,Expiration (ITM),2.19,1.99,3.30,0.20,0,0
16474350,5/30/2023 3:30:00 PM,P,0.00,4210.00,4165.00,45.00,4.25,P100,,,5/30/2023 3:54:00 PM,1x,8.50,False,Stop Loss,-4.25,-4.45,3.30,0.20,1.0,0
16482506,5/30/2023 3:45:00 PM,C,0.00,4205.00,4250.00,45.00,3.15,P100,,,,1x,,True,Expiration (ITM),2.19,1.99,3.30,0.20,0,0
16492118,5/31/2023 9:33:00 AM,C,0.00,4215.00,4265.00,50.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,25
16492622,5/31/2023 9:45:00 AM,C,0.00,4210.00,4255.00,45.00,3.20,P100,,,,1x,,True,Expiration,3.20,3.15,1.65,0.05,0,0
16493038,5/31/2023 10:00:00 AM,C,0.00,4205.00,4250.00,45.00,2.70,P100,,,,1x,,True,Expiration,2.70,2.65,1.65,0.05,0,0
16493466,5/31/2023 10:15:00 AM,C,0.00,4195.00,4240.00,45.00,3.00,P100,,,,1x,,True,Expiration,3.00,2.95,1.65,0.05,0,0
16493850,5/31/2023 10:30:00 AM,C,0.00,4190.00,4235.00,45.00,2.70,P100,,,5/31/2023 3:46:00 PM,1x,5.40,False,Stop Loss,-2.70,-2.90,3.30,0.20,1.1,0
16494234,5/31/2023 10:45:00 AM,C,0.00,4190.00,4235.00,45.00,2.35,P100,,,5/31/2023 1:40:00 PM,1x,4.70,False,Stop Loss,-2.35,-2.55,3.30,0.20,1.1,0
16486394,5/31/2023 11:00:00 AM,P,0.00,4155.00,4110.00,45.00,2.55,P100,,,,1x,,True,Expiration,2.55,2.50,1.65,0.05,0,25
16495014,5/31/2023 11:15:00 AM,C,0.00,4185.00,4230.00,45.00,2.45,P100,,,5/31/2023 1:39:00 PM,1x,4.90,False,Stop Loss,-2.45,-2.65,3.30,0.20,1.1,0
16495398,5/31/2023 11:30:00 AM,C,0.00,4180.00,4225.00,45.00,3.10,P100,,,5/31/2023 1:30:00 PM,1x,6.20,False,Stop Loss,-3.10,-3.30,3.30,0.20,1.1,0
16487574,5/31/2023 11:45:00 AM,P,0.00,4155.00,4110.00,45.00,2.35,P100,,,,1x,,True,Expiration,2.35,2.30,1.65,0.05,0,0
16487922,5/31/2023 12:00:00 PM,P,0.00,4155.00,4110.00,45.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,0
16488230,5/31/2023 12:15:00 PM,P,0.00,4160.00,4115.00,45.00,2.75,P100,,,,1x,,True,Expiration,2.75,2.70,1.65,0.05,0,0
16496678,5/31/2023 12:30:00 PM,C,0.00,4180.00,4225.00,45.00,3.35,P100,,,5/31/2023 1:30:00 PM,1x,6.70,False,Stop Loss,-3.35,-3.55,3.30,0.20,1.1,0
16488862,5/31/2023 12:45:00 PM,P,0.00,4160.00,4115.00,45.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,0
16489142,5/31/2023 1:00:00 PM,P,0.00,4165.00,4120.00,45.00,3.05,P100,,,,1x,,True,Expiration,3.05,3.00,1.65,0.05,0,0
16489450,5/31/2023 1:15:00 PM,P,0.00,4165.00,4120.00,45.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,0
16489658,5/31/2023 1:30:00 PM,P,0.00,4175.00,4130.00,45.00,3.60,P100,,,,1x,,True,Expiration,3.60,3.55,1.65,0.05,0,0
16489910,5/31/2023 1:45:00 PM,P,0.00,4180.00,4135.00,45.00,3.15,P100,,,,1x,,True,Expiration,3.15,3.10,1.65,0.05,0,0
16490198,5/31/2023 2:00:00 PM,P,0.00,4180.00,4135.00,45.00,2.55,P100,,,,1x,,True,Expiration,2.55,2.50,1.65,0.05,0,0
16490466,5/31/2023 2:15:00 PM,P,0.00,4185.00,4140.00,45.00,2.75,P100,,,5/31/2023 2:50:00 PM,1x,5.50,False,Stop Loss,-2.75,-2.95,3.30,0.20,1.1,0
16490738,5/31/2023 2:30:00 PM,P,0.00,4185.00,4140.00,45.00,2.50,P100,,,5/31/2023 2:50:00 PM,1x,5.00,False,Stop Loss,-2.50,-2.70,3.30,0.20,1.1,0
16490986,5/31/2023 2:45:00 PM,P,0.00,4185.00,4140.00,45.00,2.60,P100,,,5/31/2023 2:50:00 PM,1x,5.20,False,Stop Loss,-2.60,-2.80,3.30,0.20,1.1,0
16499214,5/31/2023 3:00:00 PM,C,0.00,4185.00,4230.00,45.00,4.15,P100,,,5/31/2023 3:44:00 PM,1x,8.30,False,Stop Loss,-4.15,-4.35,3.30,0.20,1.0,0
16499370,5/31/2023 3:15:00 PM,C,0.00,4185.00,4230.00,45.00,3.05,P100,,,5/31/2023 3:43:00 PM,1x,6.10,False,Stop Loss,-3.05,-3.25,3.30,0.20,1.1,0
16491614,5/31/2023 3:30:00 PM,P,0.00,4185.00,4140.00,45.00,2.45,P100,,,5/31/2023 3:57:00 PM,1x,4.90,False,Stop Loss,-2.45,-2.65,3.30,0.20,1.1,0
16509502,6/1/2023 9:33:00 AM,C,0.00,4200.00,4245.00,45.00,2.40,P100,,,6/1/2023 10:42:00 AM,1x,4.80,False,Stop Loss,-2.40,-2.60,3.30,0.20,1.1,26
16509906,6/1/2023 9:45:00 AM,C,0.00,4195.00,4240.00,45.00,2.65,P100,,,6/1/2023 10:15:00 AM,1x,5.30,False,Stop Loss,-2.65,-2.85,3.30,0.20,1.1,0
16510262,6/1/2023 10:00:00 AM,C,0.00,4195.00,4240.00,45.00,2.40,P100,,,6/1/2023 10:12:00 AM,1x,4.80,False,Stop Loss,-2.40,-2.60,3.30,0.20,1.1,0
16502250,6/1/2023 10:15:00 AM,P,0.00,4170.00,4125.00,45.00,2.30,P100,,,6/1/2023 10:25:00 AM,1x,4.60,False,Stop Loss,-2.30,-2.50,3.30,0.20,1.1,26
